Chr	Gene	nSNPs	nSims	Start	Stop	Test	Pvalue	Top-0.1-pvalue	Best-SNP	SNP-pvalue
11	ENSG00000254755	18	1000000	76292066	76312255	1153.74436717799	9.99999000001e-7	9.99999000001e-7	rs7126418	2.87400000000045e-39
11	ENSG00000254771	5	1000	126039391	126059593	3.14360638832807	0.554445554445554	0.564435564435564	rs600751	0.240199999999999
11	ENSG00000254781	2	1000	6759361	6781555	3.57408715501562	0.175824175824176	0.176823176823177	rs11603975	0.1769
11	ENSG00000254783	1	1000	85984968	86005710	0.194253251149333	0.639360639360639	0.639360639360639	rs2167611	0.6594
11	ENSG00000254789	1	100000	15583364	15653949	4.12716464197765	0.042249577504225	0.042249577504225	rs10500817	0.0422000000000001
11	ENSG00000254810	5	100000	76355212	76377756	11.9077055488001	0.0819291807081929	0.02029979700203	rs1320646	0.00548299999999999
11	ENSG00000254815	39	1000	547594	570107	55.4966674915782	0.205794205794206	0.280719280719281	rs4963136	0.01814
11	ENSG00000254822	1	1000	41888183	41908628	0.00203713468815593	0.962037962037962	0.962037962037962	rs12273344	0.964
11	ENSG00000254825	1	1000	56508498	56529378	2.48549765102136	0.122877122877123	0.122877122877123	rs11228763	0.1149
11	ENSG00000254827	1	1000	2899009	2934970	0.530968419945584	0.498501498501498	0.498501498501498	rs11024437	0.4662
11	ENSG00000254833	1	1000	126020608	126055930	0.160714003776481	0.692307692307692	0.692307692307692	rs561164	0.6885
11	ENSG00000254836	1	1000	32064388	32084806	0.175579498549455	0.687312687312687	0.687312687312687	rs224619	0.6752
11	ENSG00000254838	1	1000	6724766	6777670	1.75061051926783	0.197802197802198	0.197802197802198	rs12576930	0.1858
11	ENSG00000254844	1	1000	117679157	117702707	2.02724947259765	0.162837162837163	0.162837162837163	rs2226635	0.1545
11	ENSG00000254847	1	1000	12549629	12572514	0.0106773666125178	0.913086913086913	0.913086913086913	rs2114391	0.9177
11	ENSG00000254860	1	100000	8976221	9009074	3.36910089761744	0.0660193398066019	0.0660193398066019	rs2163625	0.0664300000000004
11	ENSG00000254861	1	1000	23772875	23836144	1.38353455738108	0.220779220779221	0.220779220779221	rs4304772	0.239499999999999
11	ENSG00000254874	2	100000	92688962	92709769	4.3518371949	0.124748752512475	0.0716992830071699	rs2166706	0.0422599999999998
11	ENSG00000254894	1	1000	20131229	20152178	0.500000278082388	0.483516483516484	0.483516483516484	rs2249878	0.4795
11	ENSG00000254914	1	1000	42951324	42971548	0.713452629168489	0.407592407592408	0.407592407592408	rs1352526	0.3983
11	ENSG00000254915	1	1000	75643172	75663479	1.4645976561368	0.215784215784216	0.215784215784216	rs12785513	0.2262
11	ENSG00000254924	5	100000	71207106	71227426	6.5199938157351	0.2579974200258	0.0998690013099869	seq-t1d-11-70896820-G-A	0.0221699999999999
11	ENSG00000254932	3	1000	125118521	125146694	0.288067852592942	0.754245754245754	0.699300699300699	rs11219997	0.6418
11	ENSG00000254935	1	1000	122479558	122499982	0.135595054283692	0.703296703296703	0.703296703296703	rs3890623	0.7127
11	ENSG00000254937	1	1000	124398395	124419230	0.288007825280171	0.565434565434565	0.565434565434565	rs9667273	0.5915
11	ENSG00000254941	1	1000	124667717	124688165	0.346852998807561	0.565434565434565	0.565434565434565	rs11826296	0.5559
11	ENSG00000254943	1	1000	124751199	124772022	0.00322688374864553	0.953046953046953	0.953046953046953	rs4586175	0.9547
11	ENSG00000254953	1	1000	56493791	56513938	2.48549765102136	0.123876123876124	0.123876123876124	rs11228763	0.1149
11	ENSG00000254966	1	100000	18718083	18772115	3.2021840811263	0.0736992630073699	0.0736992630073699	rs733460	0.07354
11	ENSG00000254975	1	1000	76376122	76424239	2.58765033877386	0.116883116883117	0.116883116883117	rs7934979	0.107700000000001
11	ENSG00000254979	2	1000	57144837	57201532	0.813683889591082	0.638361638361638	0.607392607392607	rs7948027	0.3965
11	ENSG00000254992	1	1000	118183503	118203798	0.998391628104094	0.312687312687313	0.312687312687313	rs7937334	0.3177
11	ENSG00000254997	22	1000	71249463	71270599	8.75926654136955	0.626373626373626	0.629370629370629	rs10792774	0.285700000000001
11	ENSG00000254998	2	1000	105018653	105412424	2.90660044607904	0.216783216783217	0.230769230769231	rs11226728	0.1608
11	ENSG00000255004	1	1000	35293359	35317556	0.0902969374892218	0.77022977022977	0.77022977022977	rs3763888	0.7638
11	ENSG00000255008	1	1000	59318618	59343547	2.15398916610194	0.131868131868132	0.131868131868132	rs17153910	0.142199999999999
11	ENSG00000255012	1	1000	56366711	56392350	0.232332069279386	0.625374625374625	0.625374625374625	rs12365860	0.6298
11	ENSG00000255026	3	1000	277304	298987	5.6045993172722	0.128871128871129	0.128871128871129	rs3809109	0.0450299999999999
11	ENSG00000255027	1	1000	125763141	125818811	2.08553621454129	0.162837162837163	0.162837162837163	rs635819	0.148699999999999
11	ENSG00000255028	4	1000	109215811	109464633	4.71930389660259	0.281718281718282	0.27972027972028	rs10890995	0.152300000000001
11	ENSG00000255035	1	1000	17447218	17467728	0.194131527665879	0.656343656343656	0.656343656343656	rs2074308	0.6595
11	ENSG00000255041	1	1000	45398765	45545352	0.793313741441222	0.372627372627373	0.372627372627373	rs7127704	0.3731
11	ENSG00000255045	3	1000	124604529	124626233	1.05834109762284	0.757242757242757	0.736263736263736	rs2075713	0.3764
11	ENSG00000255051	1	1000	82833097	82855779	0.525984426187074	0.49050949050949	0.49050949050949	rs7936604	0.4683
11	ENSG00000255059	2	1000	100527189	100547693	2.47223883562921	0.264735264735265	0.272727272727273	rs7942556	0.2589
11	ENSG00000255060	9	100000	36436996	36457672	36.0680643137193	0.00682993170068299	0.021629783702163	rs331485	0.00326499999999999
11	ENSG00000255071	1	1000	18242969	18280182	0.0914038342751989	0.766233766233766	0.766233766233766	rs2468779	0.7624
11	ENSG00000255075	1	100000	13767573	13789107	3.29266466914544	0.0703692963070369	0.0703692963070369	rs7926320	0.06959
11	ENSG00000255082	2	1000	88227743	88267222	0.863634017963808	0.517482517482518	0.431568431568432	rs3824927	0.3941
11	ENSG00000255087	1	1000	126881648	127052258	2.3337078869119	0.134865134865135	0.134865134865135	rs7105067	0.1266
11	ENSG00000255088	2	1000	13769657	13789892	3.66746358071904	0.156843156843157	0.114885114885115	rs7926320	0.06959
11	ENSG00000255089	1	1000	311990	332426	0.0584891717671011	0.809190809190809	0.809190809190809	rs6598040	0.8089
11	ENSG00000255092	2	1000	44617719	44639651	3.40856311814275	0.194805194805195	0.133866133866134	rs11600829	0.1152
11	ENSG00000255093	1	100000	111309174	111356122	3.06632449452232	0.0795092049079509	0.0795092049079509	rs11603646	0.0799300000000001
11	ENSG00000255109	1	1000	42194841	42285262	1.88647538037174	0.152847152847153	0.152847152847153	rs10768787	0.1696
11	ENSG00000255113	1	1000	48503577	48523968	1.08671592882808	0.318681318681319	0.318681318681319	rs7395662	0.297200000000001
11	ENSG00000255120	1	1000	65546521	65568339	0.00998597947341519	0.929070929070929	0.929070929070929	rs610037	0.9204
11	ENSG00000255123	1	1000	11251305	11271827	0.949683000221152	0.287712287712288	0.287712287712288	rs11021712	0.3298
11	ENSG00000255127	1	1000	92637768	92674488	2.13681683499213	0.148851148851149	0.148851148851149	rs1387153	0.143799999999999
11	ENSG00000255135	9	1000000	76142381	76165700	314.500079973146	9.99999000001e-7	9.99999000001e-7	rs10793164	3.05600001339017e-14
11	ENSG00000255139	1	1000	59373901	59417334	2.26882437901315	0.135864135864136	0.135864135864136	rs12289921	0.132
11	ENSG00000255155	3	100000	130404537	130424751	23.6696865591235	0.00514994850051499	0.002319976800232	rs2640221	0.001932
11	ENSG00000255158	45	1000	655909	688391	14.4404875980699	0.821178821178821	0.683316683316683	rs7121608	0.0522499999999999
11	ENSG00000255163	1	1000	118069646	118089926	0.794310165131172	0.386613386613387	0.386613386613387	rs1793185	0.3728
11	ENSG00000255165	1	1000	44083011	44103953	0.75913294995196	0.392607392607393	0.392607392607393	rs2074039	0.3836
11	ENSG00000255167	3	1000	21271606	21294116	2.41445656330566	0.38961038961039	0.292707292707293	rs1791858	0.1803
11	ENSG00000255171	1	1000	41726117	41867992	0.571660074753879	0.43956043956044	0.43956043956044	rs12785788	0.4496
11	ENSG00000255172	1	1000	56377254	56398286	0.232332069279386	0.632367632367632	0.632367632367632	rs12365860	0.6298
11	ENSG00000255175	2	1000	38629813	38677906	3.23397184634009	0.194805194805195	0.184815184815185	rs7129503	0.181
11	ENSG00000255176	22	1000	118497337	118518815	11.6519237039102	0.603396603396603	0.542457542457542	rs633683	0.186500000000001
11	ENSG00000255177	1	1000	1253490	1280906	0.206278559652016	0.662337662337662	0.662337662337662	rs1541314	0.6497
11	ENSG00000255178	1	1000	80452242	80483869	0.946154780353657	0.356643356643357	0.356643356643357	rs1533225	0.3307
11	ENSG00000255191	2	1000	69821981	69871921	0.653409710537554	0.553446553446553	0.545454545454545	rs10751234	0.5259
11	ENSG00000255193	1	1000	23742133	23828516	1.38353455738108	0.248751248751249	0.248751248751249	rs4304772	0.239499999999999
11	ENSG00000255205	1	1000	96861273	96881711	0.0110715775583639	0.92007992007992	0.92007992007992	rs1939288	0.9162
11	ENSG00000255207	1	1000	33462191	33482489	1.83023323004522	0.163836163836164	0.163836163836164	rs10836063	0.1761
11	ENSG00000255222	1	1000	85995801	86016618	0.194253251149333	0.683316683316683	0.683316683316683	rs2167611	0.6594
11	ENSG00000255237	15	1000	452929	473899	11.5446322709541	0.501498501498502	0.271728271728272	rs7394670	0.03336
11	ENSG00000255239	42	1000	118548747	118571309	47.7032479614222	0.292707292707293	0.127872127872128	rs201134460	0.0192499999999999
11	ENSG00000255245	3	1000	117680877	117757382	2.28854720418552	0.47052947052947097	0.283716283716284	rs2226635	0.1545
11	ENSG00000255246	2	1000	82304784	82364461	3.50400708829719	0.185814185814186	0.235764235764236	rs7111078	0.1263
11	ENSG00000255256	2	100000	35983977	36020557	6.9087830584594	0.0502394976050239	0.031159688403116	rs10836477	0.01763
11	ENSG00000255259	1	1000	129155180	129176376	0.463699636364557	0.526473526473527	0.526473526473527	rs1493545	0.4959
11	ENSG00000255266	2	100000	57627793	57648043	11.9908997206729	0.013859861401386	0.015549844501555	rs7936998	0.01304
11	ENSG00000255267	2	1000	45382947	45420059	2.3681918910404	0.274725274725275	0.33966033966034	rs7930399	0.2095
11	ENSG00000255270	1	1000	19392030	19416561	0.40133618682829	0.520479520479521	0.520479520479521	rs11025109	0.5264
11	ENSG00000255271	1	1000	34544560	34589471	0.34109126393078	0.57042957042957	0.57042957042957	rs12226744	0.5592
11	ENSG00000255274	12	100000	117864348	117969014	15.5693549073417	0.249957500424996	0.0732192678073219	rs947890	0.005305
11	ENSG00000255279	1	1000	41867469	41907547	0.00203713468815593	0.972027972027972	0.972027972027972	rs12273344	0.964
11	ENSG00000255282	3	100000	102607698	102717497	8.14916948911349	0.0759892401075989	0.032529674703253	rs1144397	0.01681
11	ENSG00000255287	1	1000	92660606	92680832	2.13681683499213	0.128871128871129	0.128871128871129	rs1387153	0.143799999999999
11	ENSG00000255292	3	1000	111947626	112074528	8.54066092185395	0.0619380619380619	0.153846153846154	rs2043055	0.05437
11	ENSG00000255293	3	1000	23415350	23437649	7.26814112759126	0.0869130869130869	0.116883116883117	rs7948320	0.0677400000000003
11	ENSG00000255300	3	100000	42004934	42195401	7.64440660033848	0.0813791862081379	0.033049669503305	rs12573872	0.0136499999999999
11	ENSG00000255303	2	100000	57619419	57651060	11.9908997206729	0.01429985700143	0.01609983900161	rs7936998	0.01304
11	ENSG00000255304	1	1000	48507899	48528832	1.08671592882808	0.293706293706294	0.293706293706294	rs7395662	0.297200000000001
11	ENSG00000255306	2	1000	67782276	67807928	1.74980492998224	0.350649350649351	0.343656343656344	rs2286163	0.2934
11	ENSG00000255315	2	1000	124391520	124411806	0.791201958344026	0.606393606393606	0.674325674325674	rs7102683	0.4781
11	ENSG00000255316	1	1000	81256951	81277467	2.16919414340306	0.148851148851149	0.148851148851149	rs2156832	0.1408
11	ENSG00000255328	1	1000	317170	340122	0.0584891717671011	0.808191808191808	0.808191808191808	rs6598040	0.8089
11	ENSG00000255335	4	100000	17706813	17728487	11.4229883234373	0.0888391116088839	0.0706392936070639	rs4757568	0.0513400000000002
11	ENSG00000255340	1	1000	43390431	43417221	2.35727308727308	0.123876123876124	0.123876123876124	rs4755711	0.124699999999999
11	ENSG00000255357	1	100000	22503657	22534392	2.84462467853559	0.0921790782092179	0.0921790782092179	rs7938801	0.0916799999999998
11	ENSG00000255359	1	1000000	22858476	22891972	12.2518384122293	4.54999545000455e-4	4.54999545000455e-4	rs2302423	4.64799999999991e-4
11	ENSG00000255362	1	100000	75911999	75937069	9.55689283722873	0.002089979100209	0.002089979100209	rs663907	0.00199199999999999
11	ENSG00000255363	54	1000000	76308896	76351471	992.572827563716	9.99999000001e-7	9.99999000001e-7	rs58547072	3.93200000000002e-10
11	ENSG00000255369	1	1000	128740219	128760563	0.343876733235898	0.576423576423576	0.576423576423576	rs10893930	0.5576
11	ENSG00000255371	1	1000	132719139	132739972	0.00732400051968063	0.923076923076923	0.923076923076923	rs7119431	0.9318
11	ENSG00000255377	1	1000	119305700	119326229	0.951255210386348	0.331668331668332	0.331668331668332	rs10750140	0.3294
11	ENSG00000255386	1	1000	59090229	59111559	1.20411887151673	0.304695304695305	0.304695304695305	rs10896962	0.272499999999999
11	ENSG00000255387	2	1000000	4221583	4243321	38.2123513969124	1.4999985000015e-5	1.2999987000013e-5	rs10835755	7.6820000000001e-6
11	ENSG00000255388	2	1000	41530444	41745998	2.22798689396424	0.314685314685315	0.350649350649351	rs10837671	0.198100000000001
11	ENSG00000255395	1	100000	74800216	74861193	4.60117776476015	0.031869681303187	0.031869681303187	rs17133704	0.03195
11	ENSG00000255415	2	1000	71330090	71350467	1.38554795428793	0.497502497502497	0.422577422577423	rs71052803	0.2392
11	ENSG00000255418	1	1000	23176445	23234707	2.74596826358318	0.116883116883117	0.116883116883117	rs17306391	0.0974999999999998
11	ENSG00000255420	1	100000	8022824	8048036	3.10254506153145	0.0799092009079909	0.0799092009079909	rs2280728	0.0781700000000001
11	ENSG00000255422	74	100000	118561135	118630973	226.812221685503	0.030749692503075	0.010769892301077	rs487728	7.73500000000007e-4
11	ENSG00000255424	1	1000	19041243	19061985	0.110919250119185	0.732267732267732	0.732267732267732	rs1483103	0.7391
11	ENSG00000255433	4	1000	56605953	56655554	6.0324063032032	0.218781218781219	0.272727272727273	rs1938746	0.1122
11	ENSG00000255435	20	1000	118372625	118411809	14.1945435737108	0.498501498501498	0.32967032967033	rs576950	0.0507700000000001
11	ENSG00000255440	1	1000	74110104	74137424	0.0833559611258571	0.784215784215784	0.784215784215784	rs597113	0.7728
11	ENSG00000255443	1	100000	35221889	35246532	7.81340843121973	0.00506994930050699	0.00506994930050699	rs1547060	0.005186
11	ENSG00000255451	1	1000	44480013	44501979	2.29131089556554	0.10989010989011	0.10989010989011	rs357924	0.130099999999999
11	ENSG00000255479	27	1000000	76326505	76347878	526.219053185787	9.99999000001e-7	9.99999000001e-7	rs80171612	4.57600000000001e-10
11	ENSG00000255480	1	1000	30437098	30460815	0.275448604163841	0.611388611388611	0.611388611388611	rs2310798	0.5997
11	ENSG00000255482	1	1000	102327985	102379532	0.0381710844263578	0.857142857142857	0.857142857142857	rs10791573	0.8451
11	ENSG00000255489	1	100000	24712820	24733121	7.2351459100962	0.00679993200067999	0.00679993200067999	rs7395433	0.00714899999999997
11	ENSG00000255496	1	1000	27707858	27909195	0.640582345742894	0.425574425574426	0.425574425574426	rs10501091	0.4235
11	ENSG00000255501	1	1000	104998447	105020453	0.798975014877631	0.375624375624376	0.375624375624376	rs3736149	0.3714
11	ENSG00000255504	1	1000	101069635	101090181	1.44644027785793	0.248751248751249	0.248751248751249	rs11224629	0.2291
11	ENSG00000255507	1	1000	75504475	75536451	1.86455506241084	0.176823176823177	0.176823176823177	rs17134356	0.1721
11	ENSG00000255510	1	1000	124320429	124341381	0.288318648209572	0.59040959040959	0.59040959040959	rs4360714	0.5913
11	ENSG00000255521	20	1000	35144201	35169579	19.3846342384925	0.343656343656344	0.16983016983017	rs474094	0.01108
11	ENSG00000255532	1	100000	49317265	49411221	8.0750043323098	0.004539954600454	0.004539954600454	rs2866358	0.00448800000000001
11	ENSG00000255537	1	1000	125355109	125379424	0.0479329174252916	0.832167832167832	0.832167832167832	rs559668	0.8267
11	ENSG00000255545	1	1000	134296366	134385555	1.0998455596517	0.2997002997003	0.2997002997003	rs10894830	0.294299999999999
11	ENSG00000255557	2	1000	65503199	65549056	1.4859949588844	0.434565434565435	0.380619380619381	rs489574	0.2244
11	ENSG00000255599	8	1000	115488782	115510461	9.65191384602753	0.278721278721279	0.112887112887113	rs2186873	0.0494099999999999
11	ENSG00000255663	78	100000	114261403	114324654	273.304466257839	0.011949880501195	0.00947990520094799	rs548236	3.98200000000003e-4
11	ENSG00000255666	1	1000	94365072	94394797	0.584381549536889	0.451548451548452	0.451548451548452	rs11020878	0.4446
11	ENSG00000255672	1	100000	72055559	72084599	3.68238917458909	0.0552094479055209	0.0552094479055209	rs12421674	0.0549899999999999
11	ENSG00000255689	27	1000	115443014	115481057	22.8692848535093	0.453546453546454	0.315684315684316	rs2446886	0.04513
11	ENSG00000255893	1	1000	94196073	94216736	0.219658824511717	0.657342657342657	0.657342657342657	rs535801	0.6393
11	ENSG00000255903	25	1000	115438766	115458961	24.3120664793947	0.34965034965035	0.25974025974026	rs2446886	0.04513
11	ENSG00000255929	7	1000	94268495	94483521	2.22620339087886	0.848151848151848	0.835164835164835	rs4423146	0.352
11	ENSG00000255931	1	1000	61253911	61277548	0.247698947315539	0.624375624375624	0.624375624375624	rs2943808	0.6187
11	ENSG00000255959	3	1000	60593468	60620438	5.01768328240182	0.178821178821179	0.22977022977023	rs1940590	0.1132
